class,credits,displayDays,displayTime,location,occurrenceData,professor,professorRating,semester,semestersOffered,title
ART 123-02,3,TuTh,1:00pm - 3:50pm,Moulton Center Painting 227,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 950}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",Edgar Bryan,,spring2026,"['Spring', 'Fall']",Painting and Mark Making
ART 124-01,3,MW,1:00pm - 3:50pm,Moulton Center Drawing 228,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 950}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Michael Dopp,73,spring2026,"['Spring', 'Fall']",Drawing and Planning
ART 124-02,3,TuTh,4:00pm - 6:50pm,Moulton Center Drawing 228,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Karla Diaz,,spring2026,"['Spring', 'Fall']",Drawing and Planning
ART 195-01,3,MW,5:30pm - 6:45pm,Moulton Center 213,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1125}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1125}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Julie Shafer,,spring2026,"['Spring', 'Fall']",Visual Thinking
ART 201-01,1,M,7:00pm - 7:50pm,Moulton Center Sculpture 178,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1190}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Lorena Ochoa,,spring2026,"['Spring', 'Fall']",Lab Proficiency: Sculpture & Fiber Labs
ART 296-02,3,F/F,10:00am/1:30pm - 1:00pm/4:20pm,Moulton Center 213,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 600, 'endTime': 780}, {'startTime': 810, 'endTime': 980}], 'Sa': [], 'Su': []}}",Georgia Lassner,,spring2026,"['Spring', 'Fall']",Contemporary Gallery Practice
ART 300-01,3,MW,1:00pm - 3:50pm,Moulton Center ART Dept 167,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 950}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Julie Shafer,,spring2026,"['Spring', 'Fall']",Advanced Photography
ART 308-01,3,TuTh,9:00am - 11:50am,Moulton Center Painting 227,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 540, 'endTime': 710}], 'W': [], 'Th': [{'startTime': 540, 'endTime': 710}], 'F': [], 'Sa': [], 'Su': []}}",Rebecca Kolsrud,,spring2026,['Spring'],Hybrid Painting
ART 315-01,3,MW,7:00pm - 9:50pm,Moulton Center Ceramics 174,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",David Kiddie,75,spring2026,"['Spring', 'Fall']",Advanced Ceramics
ART 318-01,3,MW,4:00pm - 6:50pm,Moulton Center Drawing 228,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Michael Dopp,73,spring2026,['Spring'],Advanced Drawing
ART 384C-04,3,TuTh,4:00pm - 6:50pm,Moulton Center ART Dept 167,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Micol Hebron,68,spring2026,"['Spring', 'Fall']",Concepts in Contemporary Art: Art and Spirituality
ART 397-01,1,Tu,7:00pm - 7:50pm,Moulton Center Conference 216,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1190}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Marcus Herse,,spring2026,['Spring'],Junior Exhibition Preperation
ART 410A-01,1-3,MW,7:00pm - 9:50pm,Moulton Center Ceramics 174,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",David Kiddie,75,spring2026,"['Spring', 'Fall']",Special Studies in Ceramics
ART 497-01,3,F,10:00am - 3:50pm,Moulton Center Drawing 228,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 600, 'endTime': 950}], 'Sa': [], 'Su': []}}",Michael Dopp,73,spring2026,['Spring'],Advanced Art: Critique and Exhibition
AVE 120-01,3,W,4:00pm - 6:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mariam Hamed,,spring2026,"['Spring', 'Fall']",Introduction to Animation and Visual Effects
AVE 120-02,3,W,7:00pm - 9:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mariam Hamed,,spring2026,"['Spring', 'Fall']",Introduction to Animation and Visual Effects
AVE 206-01,3,Th,4:00pm - 6:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",David Kuhn,,spring2026,"['Spring', 'Fall']",Mechanics of Motion
AVE 206-02,3,Th,4:00pm - 6:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Ruth Daly,,spring2026,"['Spring', 'Fall']",Mechanics of Motion
AVE 209-01,3,Th,1:00pm - 3:50pm,DMAC Art Studio 122,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",Joe Weatherly,,spring2026,['Spring'],Fundamental Graphics II for Animation and Visual Effects
AVE 209-02,3,M,4:00pm - 6:50pm,DMAC Art Studio 122,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Joe Weatherly,,spring2026,['Spring'],Fundamental Graphics II for Animation and Visual Effects
AVE 209-03,3,F,1:00pm - 3:50pm,DMAC Art Studio 122,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 780, 'endTime': 950}], 'Sa': [], 'Su': []}}",Joshua Reed,,spring2026,['Spring'],Fundamental Graphics II for Animation and Visual Effects
AVE 209-04,3,W,1:00pm - 3:50pm,DMAC Art Studio 122,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Larissa Brown,,spring2026,['Spring'],Fundamental Graphics II for Animation and Visual Effects
AVE 302A-01,3,M,4:00pm - 6:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",David Kuhn,,spring2026,['Spring'],2D Computer Graphics II
AVE 302B-01,3,Tu,4:00pm - 6:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ruth Daly,,spring2026,['Spring'],3D Computer Graphics II
AVE 302A-02,3,W,4:00pm - 6:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",David Kuhn,,spring2026,['Spring'],2D Computer Graphics II
AVE 310-01,3,Th,7:00pm - 9:50pm,DMAC Screening Theatr 123,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Ryan Donoghue,,spring2026,['Spring'],Animation and Visual Effects: Evenings with the Experts
AVE 355-01,3,Tu,1:00pm - 3:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 950}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",James Schlenker,,spring2026,['Spring'],Production Design for Animation and Visual Effects
AVE 355-02,3,M,1:00pm - 3:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 950}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",James Schlenker,,spring2026,['Spring'],Production Design for Animation and Visual Effects
AVE 355-03,3,M,7:00pm - 9:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Lisa Clarity,,spring2026,['Spring'],Production Design for Animation and Visual Effects
AVE 356B-01,3,TuTh,10:00am - 11:15am,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Ruth Daly,,spring2026,['Spring'],Intermediate Character Animation for CG
AVE 356A-01,3,Tu,4:00pm - 6:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Chris Bailey,,spring2026,['Spring'],Intermediate Character Animation for 2D
AVE 357-01,3,Th,1:00pm - 3:50pm,DMAC Conference Room 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",John Perez,,spring2026,"['Spring', 'Fall']",Writing for Animation
AVE 357-02,3,M,1:00pm - 3:50pm,DMAC Flex Classroom 102,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 950}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jeremiah Cortez,,spring2026,"['Spring', 'Fall']",Writing for Animation
AVE 357-03,3,Tu,1:00pm - 3:50pm,DMAC Flex Classroom 102,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 950}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Lucas Crandles,,spring2026,"['Spring', 'Fall']",Writing for Animation
AVE 369-01,3,Th,1:00pm - 3:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",Mariam Hamed,,spring2026,['Spring'],Intermediate Techniques and Technologies for Visual Effects
AVE 372-01,3,Th,7:00pm - 9:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Bennett Bellot,31,spring2026,"['Spring', 'Fall']",Unreal Engine for Filmmakers
AVE 372-02,3,M,10:00am - 12:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 770}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",James Brust,,spring2026,"['Spring', 'Fall']",Unreal Engine for Filmmakers
AVE 382-01,3,M,7:00pm - 9:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Bennett Bellot,31,spring2026,['Spring'],Advanced Unreal Engine
AVE 385-01,3,W,7:00pm - 9:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jeremiah Cortez,,spring2026,['Spring'],Character Design
AVE 385-02,3,Th,1:00pm - 3:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",Tyler Fitzpatrick,,spring2026,['Spring'],Character Design
AVE 392-01,3,Sa,10:00am - 12:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [{'startTime': 600, 'endTime': 770}], 'Su': []}}",Bob Yong,,spring2026,['Spring'],Advanced Pre-visualization for Motion Pictures
AVE 469-01,3,Th,7:00pm - 9:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Graham Cunningham,,spring2026,['Spring'],On-Set and Post-Production Visual Effects Supervision
AVE 496-01,3,Tu,4:00pm - 6:50pm,DMAC Conference Room 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",John Perez,,spring2026,['Spring'],Senior Thesis I: Concept Development
AVE 496-02,3,W,4:00pm - 6:50pm,DMAC Conference Room 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",John Perez,,spring2026,['Spring'],Senior Thesis I: Concept Development
AVE 496-03,3,Th,4:00pm - 6:50pm,DMAC Conference Room 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",John Perez,,spring2026,['Spring'],Senior Thesis I: Concept Development
AVE 498-01,3,Tu,7:00pm - 9:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mariam Hamed,,spring2026,['Spring'],Senior Thesis III: Production II and Post-Production
AVE 498-02,3,W,10:00am - 12:50pm,DMAC 2-D Computer Lab 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 770}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",David Kuhn,,spring2026,['Spring'],Senior Thesis III: Production II and Post-Production
AVE 498-03,3,Tu,7:00pm - 9:50pm,DMAC Computer Lab 117,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Graham Cunningham,,spring2026,['Spring'],Senior Thesis III: Production II and Post-Production
DANC 113-01,1,TBA,TBA,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Liapis,,spring2026,"['Spring', 'Fall']",Dance Performance
DANC 113-02,1,TBA,TBA,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Liapis,,spring2026,"['Spring', 'Fall']",Dance Performance
DANC 113-03,1,TBA,TBA,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Liapis,,spring2026,"['Spring', 'Fall']",Dance Performance
DANC 130-01,0.5,MW,3:00pm - 3:50pm,CPH 104 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 900, 'endTime': 950}], 'Tu': [], 'W': [{'startTime': 900, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Danyel Moulton,,spring2026,"['Spring', 'Fall']",Hip Hop
DANC 132-01,1,MW,2:30pm - 3:50pm,CPH 103 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 950}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kira Bartoli-Lemon,,spring2026,"['Spring', 'Fall']",Modern Dance
DANC 132-02,1,TuTh,11:00am - 12:30pm,CPH 103 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 660, 'endTime': 750}], 'W': [], 'Th': [{'startTime': 660, 'endTime': 750}], 'F': [], 'Sa': [], 'Su': []}}",Megan Doheny,,spring2026,"['Spring', 'Fall']",Modern Dance
DANC 134-01,1,MW,12:45pm - 2:05pm,CPH 103 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 765, 'endTime': 845}], 'Tu': [], 'W': [{'startTime': 765, 'endTime': 845}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Juliet Fischer,,spring2026,"['Spring', 'Fall']",Jazz
DANC 134-02,1,TuTh,12:45pm - 2:05pm,CPH 101 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 765, 'endTime': 845}], 'W': [], 'Th': [{'startTime': 765, 'endTime': 845}], 'F': [], 'Sa': [], 'Su': []}}",Juliet Fischer,,spring2026,"['Spring', 'Fall']",Jazz
DANC 136-02,1,TuTh,9:15am - 10:35am,CPH 104 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 555, 'endTime': 635}], 'W': [], 'Th': [{'startTime': 555, 'endTime': 635}], 'F': [], 'Sa': [], 'Su': []}}",Kimberly Olmos,61,spring2026,"['Spring', 'Fall']",Ballet
DANC 136-01,1,MW,11:00am - 12:20pm,CPH 101 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 740}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 740}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Lawrence Rosenberg,,spring2026,"['Spring', 'Fall']",Ballet
DANC 138-01,1,MW,2:30pm - 3:50pm,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 950}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 950}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Brandee Lara,,spring2026,"['Spring', 'Fall']",Tap Dance
DANC 139-01,0.5,MW,10:00am - 10:50am,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 650}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 650}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Melaina Brill,,spring2026,"['Spring', 'Fall']",Ballroom Dance
DANC 172-01,1,MW,9:15am - 10:45am,CPH 1 S.Simon Performance St,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 555, 'endTime': 645}], 'Tu': [], 'W': [{'startTime': 555, 'endTime': 645}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Stephanie Liapis,,spring2026,"['Spring', 'Fall']",Modern Dance
DANC 172-02,1,MW,12:45pm - 2:15pm,CPH 1 S.Simon Performance St,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 765, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 765, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Stephanie Liapis,,spring2026,"['Spring', 'Fall']",Modern Dance
DANC 174-01,1,TuTh,2:30pm - 4:00pm,CPH 101 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 960}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 960}], 'F': [], 'Sa': [], 'Su': []}}",Steven Sofia,,spring2026,"['Spring', 'Fall']",Jazz
DANC 174-02,1,TuTh,4:15pm - 5:45pm,CPH 101 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 975, 'endTime': 1065}], 'W': [], 'Th': [{'startTime': 975, 'endTime': 1065}], 'F': [], 'Sa': [], 'Su': []}}",Steven Sofia,,spring2026,"['Spring', 'Fall']",Jazz
DANC 176-01,1,MW,9:15am - 10:45am,CPH 102 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 555, 'endTime': 645}], 'Tu': [], 'W': [{'startTime': 555, 'endTime': 645}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kimberly Olmos,61,spring2026,"['Spring', 'Fall']",Ballet
DANC 176-02,1,MW,11:00am - 12:30pm,CPH 102 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 750}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 750}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kimberly Olmos,61,spring2026,"['Spring', 'Fall']",Ballet
DANC 220-01,1,TuTh,2:30pm - 4:00pm,CPH 102 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 960}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 960}], 'F': [], 'Sa': [], 'Su': []}}",Dwight Rhoden,,spring2026,"['Spring', 'Fall']",Special Studies in Dance Technique
DANC 230-01,1,MW,4:15pm - 5:45pm,CPH 104 S. Simon Dance Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 975, 'endTime': 1065}], 'Tu': [], 'W': [{'startTime': 975, 'endTime': 1065}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Danyel Moulton,,spring2026,"['Spring', 'Fall']",Hip Hop Dance
DANC 238-01,1,MW,4:15pm - 5:35pm,CPH 2 Sandi Simon Tap Studio,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 975, 'endTime': 1055}], 'Tu': [], 'W': [{'startTime': 975, 'endTime': 1055}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Brandee Lara,,spring2026,"['Spring', 'Fall']",Intermediate Tap Dance
DANC 260-01,1,TuTh,4:15pm - 5:45pm,CPH 1 S.Simon Performance St,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 975, 'endTime': 1065}], 'W': [], 'Th': [{'startTime': 975, 'endTime': 1065}], 'F': [], 'Sa': [], 'Su': []}}",Natalie Iscovich,,spring2026,"['Spring', 'Fall']",Yoga for Dancers
